id	policy_loss	critic_loss	performance	generalization
365	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.835957929422106	0.45875140946073867
366	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8355312340546349	0.45944642589979345
367	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8308886718591503	0.45949047634633355
368	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8296604850652372	0.46087545605110736
369	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.828615197546759	0.46108301578046423
370	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.827482183267956	0.46120239555365006
371	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8255481934087662	0.4634838517583386
372	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8181897089272236	0.4641234755682031
373	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.812919528031562	0.4641903830445239
374	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8460915590029423	0.4130903194329235
375	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8459306201731077	0.42494809690343494
376	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8458088796039098	0.4279379778063063
377	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8456235449385915	0.43284279084500166
378	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8455433066722755	0.4370675002106675
379	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8453472757964504	0.44140070159180306
380	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8449954954760446	0.4443625521763644
381	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8432773883200697	0.4446470787698453
382	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.84325650183315	0.4448227777528447
383	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(state)|a)) * gamma)), v(state, action)])	0.8430580916021446	0.44616955828321464
384	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8429180412474021	0.44914794433920546
385	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8409782992489696	0.4508513529633081
386	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8407682660336712	0.4514980977135092
387	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8395044151350451	0.4524531406460035
388	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8385492141350389	0.45619815697237615
389	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8359949806598401	0.4569693866346196
390	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8348627682497917	0.4591459688890985
391	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8323242557662882	0.4591510776587424
392	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8323011567676891	0.4594402589481399
393	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8285359354042374	0.4600988838688102
394	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8284356804074595	0.4602982241327322
395	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8277172930663383	0.4609426203788495
396	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8254915023725284	0.4634498954328268
397	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8128843632404428	0.4640432313261059
398	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8459897387793235	0.39967881250470816
399	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(state)|a)) * gamma)), v(state, action)])	0.8458615537584614	0.4234986357262493
400	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8457381774604745	0.4265418807859816
401	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8454478627030295	0.4304063059671627
402	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8453226705434643	0.43793208440197123
403	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8453013982198824	0.4400267413987928
404	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8448363330914023	0.4412480117110624
405	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8447616009380463	0.4434998086460174
406	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8445128839795842	0.4435059549583409
407	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8442029241092083	0.44356701684795424
408	mean((logprob((pi(next_state)|a)|pi(next_state)) - v(state, (pi(next_state)|a))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8437068119325535	0.4441351584788626
409	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8423668802979095	0.44426113937355977
410	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8420812534100793	0.44804924222212417
411	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8408329207427072	0.4497200138925271
412	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8395865954554815	0.4503207156488262
413	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8386166844637518	0.4522265006997205
414	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8382072213271856	0.4556268515650668
415	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8378298946923922	0.4560539619233637
416	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.835510829424556	0.45622470917909513
417	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8353517961274256	0.45668025755206154
418	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8345088455695926	0.4587367907604725
419	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.831898485634017	0.45916291539614207
420	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8289269769379293	0.45937811689471497
421	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8283910892706106	0.45939803674088864
422	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8270858496929123	0.4607825383928158
423	mean((min(logprob((pi(state)|a)|pi(state)), 100) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8236724861470385	0.4627906550481065
424	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.822792312951139	0.4632115037564005
425	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8165074716774363	0.46331568410636004
426	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8098433833531539	0.46331621232087866
427	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8026994356106294	0.46389232649090806
428	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8455951414331944	0.39582002061810767
429	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8454996222304478	0.4059065310331631
430	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8454162159563323	0.42082466617178976
431	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8453355068852457	0.4263280957932396
432	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8452202193402607	0.4319789726687134
433	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8451599995505522	0.4379846435078238
434	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8447918258866881	0.43819041420821064
435	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(next_state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8446779520970406	0.44159212210745163
436	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8443128754175845	0.4416164388877773
437	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8441392467260305	0.44193987041972854
